id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
40127289,El Viso,40.44155,-3.68056,Private room,30.0,7,1,2020-03-26,0.08,2,350,Madrid,1
40127593,Puerta del Angel,40.41429,-3.7241,Entire home/apt,44.0,30,0,,0.0,10,270,Madrid,0
40127818,Sol,40.41613,-3.70507,Entire home/apt,105.0,2,2,2020-01-15,0.13,26,232,Madrid,1
40127944,Sol,40.41819,-3.70511,Entire home/apt,84.0,2,13,2021-03-12,0.91,26,198,Madrid,1
40132528,Numancia,40.39789,-3.65835,Entire home/apt,90.0,1,7,2020-02-03,0.42,2,180,Madrid,1
40133254,Ventas,40.42327,-3.65236,Private room,30.0,1,4,2020-02-29,0.24,1,179,Madrid,1
40133777,Estrella,40.41385,-3.66759,Entire home/apt,40.0,3,6,2020-11-20,0.38,1,103,Madrid,1
40135300,Peñagrande,40.47208,-3.71968,Entire home/apt,33.0,7,1,2020-01-04,0.06,1,0,Madrid,1
40136365,Pueblo Nuevo,40.43292,-3.64514,Private room,20.0,1,4,2020-03-02,0.23,2,89,Madrid,1
40149268,Puerta Bonita,40.38446,-3.73282,Private room,41.0,1,2,2020-01-03,0.12,1,362,Madrid,1
40152184,Orcasitas,40.36624,-3.71783,Private room,26.0,2,1,2020-02-26,0.07,1,365,Madrid,1
40154221,Vista Alegre,40.39116,-3.74175,Entire home/apt,66.0,6,0,,0.0,1,364,Madrid,0
40155595,Ciudad Universitaria,40.46263,-3.74886,Private room,25.0,1,1,2019-12-05,0.06,1,0,Madrid,1
40159128,Numancia,40.39531,-3.66,Private room,120.0,1,0,,0.0,1,88,Madrid,0
40165365,Cortes,40.41451,-3.6974,Entire home/apt,63.0,3,8,2020-02-24,0.49,2,68,Madrid,1
40169205,San Isidro,40.39069,-3.73421,Private room,30.0,1,2,2021-03-06,0.12,1,89,Madrid,1
40170799,Adelfas,40.39932,-3.67281,Entire home/apt,51.0,1,4,2020-03-01,0.25,1,180,Madrid,1
40171520,Acacias,40.40583,-3.71096,Entire home/apt,75.0,7,1,2020-02-02,0.07,1,0,Madrid,1
40171861,Ventas,40.42987,-3.64767,Private room,40.0,3,1,2019-11-25,0.06,1,89,Madrid,1
40173358,Embajadores,40.40984,-3.69713,Private room,41.0,3,0,,0.0,1,0,Madrid,0
40173415,Ciudad Jardín,40.44926,-3.66621,Private room,35.0,1,3,2020-01-03,0.18,1,90,Madrid,1
40174372,Embajadores,40.40804,-3.70378,Private room,50.0,1,3,2019-12-15,0.18,1,365,Madrid,1
